model,prompt_level,story_id,user_story,defect_count,defects
ministral,1,187,"As a user, I want to avoid downloading and using apps like Threads, so that I dont waste my time and data on poor-quality, unnecessary applications.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a user, I want to avoid downloading [* and *] using apps like Threads, so that I dont waste my time and data on poor-quality, unnecessary applications.'}]"
ministral,1,188,"As a content creator, I want to earn a share of the revenue generated from my content, so that I can benefit financially from my high viewership.",0,[]
ministral,1,189,"As a user, I want to easily gain followers on the app so that I can quickly build a following and increase my visibility.",0,[]
ministral,1,190,"As a new user, I want to easily navigate and organize my content so that I can find and share media effortlessly.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a new user, I want to easily navigate [* and *] organize my content so that I can find and share media effortlessly.'}]"
ministral,1,191,"As a user, I want to the app to open smoothly and without lag so that I can use it without interruptions.",0,[]
ministral,1,192,"As a user, I want to see my replies, likes, and notifications so that I can stay engaged with the app and its community.",0,[]
ministral,1,193,"As a user, I want to be able to chat with other users so that I can make friends and have engaging conversations.",0,[]
ministral,1,194,"As a user, I want to the app to handle scrolling smoothly without duplicating screen content, so that I can navigate the app without encountering visual issues.",0,[]
ministral,1,195,"As a user, I want to the app to have a unique and high-quality design that is not a cheap copy of Instagram.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a user, I want to the app to have a unique [* and *] high-quality design that is not a cheap copy of Instagram.'}]"
ministral,1,196,"As a user, I want to the app to be stable and free of glitches so that I can use it without interruptions.",0,[]
ministral,1,197,"As a user, I want to be able to log in to multiple accounts simultaneously so that I can manage all my social media profiles from a single interface.",0,[]
ministral,1,198,"As a new user of Threads, I want to avoid being targeted with political messages upon logging in, so that I can enjoy the platform without feeling harassed or intimidated.",0,[]
ministral,1,199,"As a user, I want to be able to disable auto-play videos and manage the quality of photos in the app, so that I can control my data usage and have a better user experience.",0,[]
ministral,1,200,"As a user, I want to be able to log in to the app without experiencing lag or scrolling issues, so that I can access and navigate the apps features smoothly.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a user, I want to be able to log in to the app without experiencing lag [* or *] scrolling issues, so that I can access [* and *] navigate the apps features smoothly.'}]"
ministral,2,1,"As a Threads app user, I want to customize my thread feed to only show updates from the people or groups I follow, so that I can have a more focused and relevant conversation experience.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a Threads app user, I want to customize my thread feed to only show updates from the people [* or *] groups I follow, so that I can have a more focused [* and *] relevant conversation experience.'}]"
ministral,2,2,"As a user of the Threads app, I want to the app to function correctly and resolve all issues, so that I can have a smooth and enjoyable experience using the app for real-time text-based conversations and sharing updates.",1,"[{'defect_type': 'atomic', 'sub_type': 'conjunctions', 'message': 'As a user of the Threads app, I want to the app to function correctly [* and *] resolve all issues, so that I can have a smooth and enjoyable experience using the app for real-time text-based conversations and sharing updates.'}]"
ministral,2,3,"As a user who is frustrated with the current state of social media platforms, I want to be able to use Threads app by Meta for real-time text-based conversations, so that I can avoid the negative aspects of other social media platforms and engage in more meaningful discussions.",0,[]
ministral,2,4,"As a user with a Redmi Note 10s running Android 13, I want to the Threads app to install successfully on my device, so that I can use the app for real-time text-based conversations and sharing updates without any issues.",0,[]
